 accuracy	 gpsAltitude	 latitude	 longitude	 pressure
12	101241333	37.9713285	-87.57340007	1000908936
12	101241333	37.9713285	-87.57340007	1000886475
12	101241333	37.9713285	-87.57340007	1000891846
12	101241333	37.9713285	-87.57340007	1000891846
12	101241333	37.9713285	-87.57340007	1000891846
12	101241333	37.9713285	-87.57340007	1000882324
12	101241333	37.9713285	-87.57340007	1000882324
12	101241333	37.9713285	-87.57340007	1000932129
12	101241333	37.9713285	-87.57340007	1000965820
12	101241333	37.9713285	-87.57340007	1000965820
12	101241333	37.9713285	-87.57340007	1000965820
12	101241333	37.9713285	-87.57340007	1000965820
12	101241333	37.9713285	-87.57340007	1000880371
12	101241333	37.9713285	-87.57340007	1000880371
12	101241333	37.9713285	-87.57340007	1000901855
12	101241333	37.9713285	-87.57340007	1000901855
12	101241943	37.97132811	-87.57339986	1000901855
12	101241943	37.97132811	-87.57339986	1000901855
12	101241943	37.97132811	-87.57339986	1000908203
12	101241943	37.97132811	-87.57339986	1000908203
12	101241943	37.97132811	-87.57339986	1000951660
12	101241943	37.97132811	-87.57339986	1000962646
12	101241943	37.97132811	-87.57339986	1000962646
12	101241943	37.97132811	-87.57339986	1000962646
12	101241943	37.97132811	-87.57339986	1000973633
12	101241943	37.97132811	-87.57339986	1000973633
12	101241943	37.97132811	-87.57339986	1000906250
12	101241943	37.97132811	-87.57339986	1000952393
12	101241943	37.97132811	-87.57339986	1000952393
12	101241943	37.97132811	-87.57339986	1000952393
12	101241943	37.97132811	-87.57339986	1000952393
12	101241943	37.97132811	-87.57339986	1000857178
12	101241943	37.97132811	-87.57339986	1000833496
12	101241943	37.97132811	-87.57339986	1000833496
12	101242249	37.97132792	-87.57339976	1000833496
12	101242249	37.97132792	-87.57339976	1000833496
12	101242249	37.97132792	-87.57339976	1000865723
12	101242249	37.97132792	-87.57339976	1000865723
12	101242249	37.97132792	-87.57339976	1000865723
12	101242249	37.97132792	-87.57339976	1000876221
12	101242249	37.97132792	-87.57339976	1000866455
12	101242249	37.97132792	-87.57339976	1000866455
12	101242249	37.97132792	-87.57339976	1000866455
12	101242249	37.97132792	-87.57339976	1000890869
12	101242249	37.97132792	-87.57339976	1000890869
12	101242249	37.97132792	-87.57339976	1000883301
12	101242249	37.97132792	-87.57339976	1000936035
12	101242249	37.97132792	-87.57339976	1000936035
12	101242249	37.97132792	-87.57339976	1000936035
12	101242249	37.97132792	-87.57339976	1000936035
12	101242249	37.97132792	-87.57339976	1000945801
12	101242249	37.97132792	-87.57339976	1000863037
12	101242249	37.97132792	-87.57339976	1000863037
12	101240662	37.9713278	-87.5733997	1000863037
12	101240662	37.9713278	-87.5733997	1000863037
12	101240662	37.9713278	-87.5733997	1000907227
12	101240662	37.9713278	-87.5733997	1000907227
12	101240662	37.9713278	-87.5733997	1000907227
12	101240662	37.9713278	-87.5733997	1000911133
12	101240662	37.9713278	-87.5733997	1000973633
12	101240662	37.9713278	-87.5733997	1000973633
12	101240662	37.9713278	-87.5733997	1000973633
12	101240662	37.9713278	-87.5733997	1000979980
12	101240662	37.9713278	-87.5733997	1000979980
12	101240662	37.9713278	-87.5733997	1000941895
12	101240662	37.9713278	-87.5733997	1000939697
12	101240662	37.9713278	-87.5733997	1000939697
12	101240662	37.9713278	-87.5733997	1000939697
12	101240662	37.9713278	-87.5733997	1000978027
12	101240662	37.9713278	-87.5733997	1000978027
12	101240662	37.9713278	-87.5733997	1000872803
12	101240662	37.9713278	-87.5733997	1000872803
12	101240662	37.9713278	-87.5733997	1000872803
12	101240601	37.97132775	-87.57339967	1000872803
12	101240601	37.97132775	-87.57339967	1000839600
12	101240601	37.97132775	-87.57339967	1000839600
12	101240601	37.97132775	-87.57339967	1000860352
12	101240601	37.97132775	-87.57339967	1000860352
12	101240601	37.97132775	-87.57339967	1000869873
12	101240601	37.97132775	-87.57339967	1000869873
12	101240601	37.97132775	-87.57339967	1000869873
12	101240601	37.97132775	-87.57339967	1000864258
12	101240601	37.97132775	-87.57339967	1000864258
12	101240601	37.97132775	-87.57339967	1000923584
12	101240601	37.97132775	-87.57339967	1000916992
12	101240601	37.97132775	-87.57339967	1000916992
12	101240601	37.97132775	-87.57339967	1000916992
12	101240601	37.97132775	-87.57339967	1000968018
12	101240601	37.97132775	-87.57339967	1000968018
12	101240601	37.97132775	-87.57339967	1000929932
12	101236145	37.97132772	-87.57339965	1000929932
12	101236145	37.97132772	-87.57339965	1000929932
12	101236145	37.97132772	-87.57339965	1000859863
12	101236145	37.97132772	-87.57339965	1000859863
12	101236145	37.97132772	-87.57339965	1000877197
12	101236145	37.97132772	-87.57339965	1000877197
12	101236145	37.97132772	-87.57339965	1000877197
12	101236145	37.97132772	-87.57339965	1000885498
12	101236145	37.97132772	-87.57339965	1000885498
12	101236145	37.97132772	-87.57339965	1000885498
12	101236145	37.97132772	-87.57339965	1000896240
12	101236145	37.97132772	-87.57339965	1000896240
12	101236145	37.97132772	-87.57339965	1000950684
12	101236145	37.97132772	-87.57339965	1000952637
12	101236145	37.97132772	-87.57339965	1000952637
12	101236145	37.97132772	-87.57339965	1000952637
12	101236145	37.97132772	-87.57339965	1000973633
12	101236145	37.97132772	-87.57339965	1000973633
12	101229736	37.97132768	-87.57339961	1001010010
12	101229736	37.97132768	-87.57339961	1001010010
12	101229736	37.97132768	-87.57339961	1001010010
12	101229736	37.97132768	-87.57339961	1000909668
12	101229736	37.97132768	-87.57339961	1000909668
12	101229736	37.97132768	-87.57339961	1000934326
12	101229736	37.97132768	-87.57339961	1000934326
12	101229736	37.97132768	-87.57339961	1000934326
12	101229736	37.97132768	-87.57339961	1000933838
12	101229736	37.97132768	-87.57339961	1000933838
12	101229736	37.97132768	-87.57339961	1000965576
12	101229736	37.97132768	-87.57339961	1000965576
12	101229736	37.97132768	-87.57339961	1001005615
12	101229736	37.97132768	-87.57339961	1000952148
12	101229736	37.97132768	-87.57339961	1000933350
12	101229736	37.97132768	-87.57339961	1000933350
12	101229736	37.97132768	-87.57339961	1000945068
12	101229736	37.97132768	-87.57339961	1000945068
12	101229736	37.97132768	-87.57339961	1000945068
12	101228760	37.97132765	-87.57339959	1000990234
12	101228760	37.97132765	-87.57339959	1000990234
12	101228760	37.97132765	-87.57339959	1000990234
12	101228760	37.97132765	-87.57339959	1000889648
12	101228760	37.97132765	-87.57339959	1000889648
12	101228760	37.97132765	-87.57339959	1000879883
12	101228760	37.97132765	-87.57339959	1000879883
12	101228760	37.97132765	-87.57339959	1000879883
12	101228760	37.97132765	-87.57339959	1000888184
12	101228760	37.97132765	-87.57339959	1000900635
12	101228760	37.97132765	-87.57339959	1000900635
12	101228760	37.97132765	-87.57339959	1000900635
12	101228760	37.97132765	-87.57339959	1000968018
12	101228760	37.97132765	-87.57339959	1000966064
12	101228760	37.97132765	-87.57339959	1000968018
12	101228760	37.97132765	-87.57339959	1000968018
12	101228760	37.97132765	-87.57339959	1000995117
12	101228760	37.97132765	-87.57339959	1000995117
12	101228760	37.97132765	-87.57339959	1000995117
12	101227173	37.97132759	-87.5733996	1001023682
12	101227173	37.97132759	-87.5733996	1001023682
12	101227173	37.97132759	-87.5733996	1000910156
12	101227173	37.97132759	-87.5733996	1000910156
12	101227173	37.97132759	-87.5733996	1000910156
12	101227173	37.97132759	-87.5733996	1000929443
12	101227173	37.97132759	-87.5733996	1000929443
12	101227173	37.97132759	-87.5733996	1000929443
12	101227173	37.97132759	-87.5733996	1000956543
12	101227173	37.97132759	-87.5733996	1000956543
12	101227173	37.97132759	-87.5733996	1000956543
12	101227173	37.97132759	-87.5733996	1000956543
12	101227173	37.97132759	-87.5733996	1000958496
12	101227173	37.97132759	-87.5733996	1000934570
12	101227173	37.97132759	-87.5733996	1000971680
12	101227173	37.97132759	-87.5733996	1000971680
12	101227173	37.97132759	-87.5733996	1001004639
12	101227173	37.97132759	-87.5733996	1001004639
12	101227173	37.97132759	-87.5733996	1001004639
12	101227173	37.97132759	-87.5733996	1000991943
12	101207458	37.97132747	-87.57339967	1000931152
12	101207458	37.97132747	-87.57339967	1000931152
12	101207458	37.97132747	-87.57339967	1000931152
12	101207458	37.97132747	-87.57339967	1000931152
12	101207458	37.97132747	-87.57339967	1000958252
12	101207458	37.97132747	-87.57339967	1000958252
12	101207458	37.97132747	-87.57339967	1000976563
12	101207458	37.97132747	-87.57339967	1000961670
12	101207458	37.97132747	-87.57339967	1000961670
12	101207458	37.97132747	-87.57339967	1000961670
12	101207458	37.97132747	-87.57339967	1000961670
12	101207458	37.97132747	-87.57339967	1000974854
12	101207458	37.97132747	-87.57339967	1000960938
12	101207458	37.97132747	-87.57339967	1000961426
12	101207458	37.97132747	-87.57339967	1000961426
12	101207458	37.97132747	-87.57339967	1000990234
12	101207458	37.97132747	-87.57339967	1000990234
12	101207458	37.97132747	-87.57339967	1000990234
11	101205200	37.97132738	-87.57339972	1001027344
11	101205200	37.97132738	-87.57339972	1000965088
11	101205200	37.97132738	-87.57339972	1000965088
11	101205200	37.97132738	-87.57339972	1000965088
11	101205200	37.97132738	-87.57339972	1000965088
11	101205200	37.97132738	-87.57339972	1000941162
11	101205200	37.97132738	-87.57339972	1000941162
11	101205200	37.97132738	-87.57339972	1000953125
11	101205200	37.97132738	-87.57339972	1001006836
11	101205200	37.97132738	-87.57339972	1001006836
11	101205200	37.97132738	-87.57339972	1001006836
11	101205200	37.97132738	-87.57339972	1000995117
11	101205200	37.97132738	-87.57339972	1000995117
11	101205200	37.97132738	-87.57339972	1001059082
11	101205200	37.97132738	-87.57339972	1001059082
11	101205200	37.97132738	-87.57339972	1001013916
11	101205200	37.97132738	-87.57339972	1001013916
11	101205200	37.97132738	-87.57339972	1001026855
11	101205200	37.97132738	-87.57339972	1001026855
11	101205200	37.97132738	-87.57339972	1001033936
11	101208496	37.97132732	-87.57339975	1001033936
11	101208496	37.97132732	-87.57339975	1001046875
11	101208496	37.97132732	-87.57339975	1001046875
11	101208496	37.97132732	-87.57339975	1001046875
11	101208496	37.97132732	-87.57339975	1001046875
11	101208496	37.97132732	-87.57339975	1000965576
11	101208496	37.97132732	-87.57339975	1000965576
11	101208496	37.97132732	-87.57339975	1000991455
11	101208496	37.97132732	-87.57339975	1000985352
11	101208496	37.97132732	-87.57339975	1000985352
11	101208496	37.97132732	-87.57339975	1000985352
11	101208496	37.97132732	-87.57339975	1001050537
11	101208496	37.97132732	-87.57339975	1001050537
11	101208496	37.97132732	-87.57339975	1001075195
11	101208496	37.97132732	-87.57339975	1001075195
11	101208496	37.97132732	-87.57339975	1001015137
11	101208496	37.97132732	-87.57339975	1001015137
11	101208496	37.97132732	-87.57339975	1001002930
11	101208496	37.97132732	-87.57339975	1001002930
11	101208496	37.97132732	-87.57339975	1001015625
11	101203857	37.97132724	-87.5733998	1001015625
11	101203857	37.97132724	-87.5733998	1001068359
11	101203857	37.97132724	-87.5733998	1001068359
11	101203857	37.97132724	-87.5733998	1001068359
11	101203857	37.97132724	-87.5733998	1001068359
11	101203857	37.97132724	-87.5733998	1000981445
11	101203857	37.97132724	-87.5733998	1000981445
11	101203857	37.97132724	-87.5733998	1000966553
11	101203857	37.97132724	-87.5733998	1000962158
11	101203857	37.97132724	-87.5733998	1000962158
11	101203857	37.97132724	-87.5733998	1000962158
11	101203857	37.97132724	-87.5733998	1000978271
11	101203857	37.97132724	-87.5733998	1000978271
11	101203857	37.97132724	-87.5733998	1000988281
11	101203857	37.97132724	-87.5733998	1000988281
11	101203857	37.97132724	-87.5733998	1001028564
11	101203857	37.97132724	-87.5733998	1001028564
11	101203857	37.97132724	-87.5733998	1000974121
11	101203857	37.97132724	-87.5733998	1000974121
11	101203857	37.97132724	-87.5733998	1001008545
11	99566895	37.97131751	-87.57341254	1001008545
11	99566895	37.97131751	-87.57341254	1001042725
11	99566895	37.97131751	-87.57341254	1001042725
11	99566895	37.97131751	-87.57341254	1001042725
11	99566895	37.97131751	-87.57341254	1001042725
11	99566895	37.97131751	-87.57341254	1001053711
11	99566895	37.97131751	-87.57341254	1000974121
11	99566895	37.97131751	-87.57341254	1000974121
11	99566895	37.97131751	-87.57341254	1001009521
11	99566895	37.97131751	-87.57341254	1001009521
11	99566895	37.97131751	-87.57341254	1001009521
11	99566895	37.97131751	-87.57341254	1001014893
11	99566895	37.97131751	-87.57341254	1001014893
11	99566895	37.97131751	-87.57341254	1001114746
11	99566895	37.97131751	-87.57341254	1001114746
11	99566895	37.97131751	-87.57341254	1001111328
11	99566895	37.97131751	-87.57341254	1001064453
11	99566895	37.97131751	-87.57341254	1001064453
11	99566895	37.97131751	-87.57341254	1001064453
11	99566895	37.97131751	-87.57341254	1001040283
11	98418030	37.97130687	-87.5734229	1001040283
11	98418030	37.97130687	-87.5734229	1001055664
11	98418030	37.97130687	-87.5734229	1001055664
11	98418030	37.97130687	-87.5734229	1001055664
11	98418030	37.97130687	-87.5734229	1001055664
11	98418030	37.97130687	-87.5734229	1001087891
11	98418030	37.97130687	-87.5734229	1001024902
11	98418030	37.97130687	-87.5734229	1001024902
11	98418030	37.97130687	-87.5734229	1000983643
11	98418030	37.97130687	-87.5734229	1000983643
11	98418030	37.97130687	-87.5734229	1001006592
11	98418030	37.97130687	-87.5734229	1001006592
11	98418030	37.97130687	-87.5734229	1001006592
11	98418030	37.97130687	-87.5734229	1000980957
11	98418030	37.97130687	-87.5734229	1000980957
11	98418030	37.97130687	-87.5734229	1000983643
11	98418030	37.97130687	-87.5734229	1001011719
11	98418030	37.97130687	-87.5734229	1001011719
11	98418030	37.97130687	-87.5734229	1001011719
11	98418030	37.97130687	-87.5734229	1000986816
12	98750000	37.9712973	-87.5734247	1001035645
12	98750000	37.9712973	-87.5734247	1001035645
12	98750000	37.9712973	-87.5734247	1001035645
12	98750000	37.9712973	-87.5734247	1001035645
12	98750000	37.9712973	-87.5734247	1001064453
12	98750000	37.9712973	-87.5734247	1001064453
12	98750000	37.9712973	-87.5734247	1001079590
12	98750000	37.9712973	-87.5734247	1001079590
12	98750000	37.9712973	-87.5734247	1000983643
12	98750000	37.9712973	-87.5734247	1000983643
12	98750000	37.9712973	-87.5734247	1001022705
12	98750000	37.9712973	-87.5734247	1001022705
12	98750000	37.9712973	-87.5734247	1001022705
12	98750000	37.9712973	-87.5734247	1001090576
12	98750000	37.9712973	-87.5734247	1001076416
12	98750000	37.9712973	-87.5734247	1001076416
12	98750000	37.9712973	-87.5734247	1001128418
12	98750000	37.9712973	-87.5734247	1001128418
12	98750000	37.9712973	-87.5734247	1001128418
12	98750000	37.9712973	-87.5734247	1001061035
12	94159912	37.97128301	-87.5734419	1001059082
12	94159912	37.97128301	-87.5734419	1001059082
12	94159912	37.97128301	-87.5734419	1001059082
12	94159912	37.97128301	-87.5734419	1001059082
12	94159912	37.97128301	-87.5734419	1001072510
12	94159912	37.97128301	-87.5734419	1001094238
12	94159912	37.97128301	-87.5734419	1001094238
12	94159912	37.97128301	-87.5734419	1001094238
12	94159912	37.97128301	-87.5734419	1001009521
12	94159912	37.97128301	-87.5734419	1000988281
12	94159912	37.97128301	-87.5734419	1000988281
12	94159912	37.97128301	-87.5734419	1000988281
12	94159912	37.97128301	-87.5734419	1000988281
12	94159912	37.97128301	-87.5734419	1001012939
12	94159912	37.97128301	-87.5734419	1001004883
12	94159912	37.97128301	-87.5734419	1001001465
12	94159912	37.97128301	-87.5734419	1001001465
12	94159912	37.97128301	-87.5734419	1001001465
12	94159912	37.97128301	-87.5734419	1001001465
12	94159912	37.97128301	-87.5734419	1001032959
13	94596130	37.97127662	-87.57345298	1000978516
13	94596130	37.97127662	-87.57345298	1000978516
13	94596130	37.97127662	-87.57345298	1000978516
13	94596130	37.97127662	-87.57345298	1000978516
13	94596130	37.97127662	-87.57345298	1001015625
13	94596130	37.97127662	-87.57345298	1001065430
13	94596130	37.97127662	-87.57345298	1001065430
13	94596130	37.97127662	-87.57345298	1001065430
13	94596130	37.97127662	-87.57345298	1001048828
13	94596130	37.97127662	-87.57345298	1000978027
13	94596130	37.97127662	-87.57345298	1000978027
13	94596130	37.97127662	-87.57345298	1000978027
13	94596130	37.97127662	-87.57345298	1001002686
13	94596130	37.97127662	-87.57345298	1001030518
13	94596130	37.97127662	-87.57345298	1001003906
13	94596130	37.97127662	-87.57345298	1001022461
13	94596130	37.97127662	-87.57345298	1001022461
13	94596130	37.97127662	-87.57345298	1001022461
13	94596130	37.97127662	-87.57345298	1001022461
13	94596130	37.97127662	-87.57345298	1001020264
